Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS cloudy  possibility of rain,MAHARASHTRA,WASHIM,WASHIM                                            ,28:48.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS cloudy  possibility of rain,MAHARASHTRA,WASHIM,WASHIM                                            ,28:48.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and Possibility  light Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,39:34.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and Possibility  light Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,39:34.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,52:35.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,52:35.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS cloudy  possibility of rain,MAHARASHTRA,WASHIM,WASHIM                                            ,05:58.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS cloudy  possibility of rain,MAHARASHTRA,WASHIM,WASHIM                                            ,05:58.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast?,Cloudy weather and rainfall chances.,MAHARASHTRA,WASHIM,WASHIM                                            ,13:50.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast?,Cloudy weather and rainfall chances.,MAHARASHTRA,WASHIM,WASHIM                                            ,13:50.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and   NO Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,21:45.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and   NO Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,21:45.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,26:59.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,26:59.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and Possibility  light Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,43:08.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and Possibility  light Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,43:08.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,56:02.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,56:02.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS cloudy  possibility of rain,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,08:37.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS cloudy  possibility of rain,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,08:37.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES,MAHARASHTRA,WASHIM,MALEGAON                                          ,25:49.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES,MAHARASHTRA,WASHIM,MALEGAON                                          ,25:49.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly clear and NO Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,39:42.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly clear and NO Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,39:42.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast?,Cloudy weather and rainfall chances.,MAHARASHTRA,WASHIM,MALEGAON                                          ,56:50.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast?,Cloudy weather and rainfall chances.,MAHARASHTRA,WASHIM,MALEGAON                                          ,56:50.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly clear and NO Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,54:40.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly clear and NO Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,54:40.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,58:32.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,58:32.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and Possibility  light Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,02:29.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and Possibility  light Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,02:29.2
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER INFORMATION ?,cloudy weather light rainfall chances today,MAHARASHTRA,WASHIM,MANORA                                            ,10:48.2
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER INFORMATION ?,cloudy weather light rainfall chances today,MAHARASHTRA,WASHIM,MANORA                                            ,10:48.2
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and Possibility  light Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,19:33.4
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and Possibility  light Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,19:33.4
KHARIF,HORTICULTURE,Condiments and Spices,Turmeric,Cultural Practices,planting distnce of turmeric?,"When planting turmeric, add 30 x 30cm thick on a broad wire. Keep the gap in the distance.",MAHARASHTRA,WASHIM,RISOD                                             ,22:42.1
KHARIF,HORTICULTURE,Condiments and Spices,Turmeric,Cultural Practices,planting distnce of turmeric?,"When planting turmeric, add 30 x 30cm thick on a broad wire. Keep the gap in the distance.",MAHARASHTRA,WASHIM,RISOD                                             ,22:42.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast?,Cloudy weather and rainfall chances.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,39:44.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast?,Cloudy weather and rainfall chances.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,39:44.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,49:12.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,49:12.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,13:35.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,13:35.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,14:05.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,14:05.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,51:38.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,51:38.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,51:41.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,51:41.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and Possibility of light and medium  Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,58:13.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and Possibility of light and medium  Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,58:13.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,28:41.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,28:41.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES,MAHARASHTRA,WASHIM,KARANJA                                           ,36:37.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES,MAHARASHTRA,WASHIM,KARANJA                                           ,36:37.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES DURING THIS WEEK.,MAHARASHTRA,WASHIM,WASHIM                                            ,40:22.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES DURING THIS WEEK.,MAHARASHTRA,WASHIM,WASHIM                                            ,40:22.3
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER INFORMATION ?,cloudy weather light rainfall chances today,MAHARASHTRA,WASHIM,MALEGAON                                          ,42:50.1
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER INFORMATION ?,cloudy weather light rainfall chances today,MAHARASHTRA,WASHIM,MALEGAON                                          ,42:50.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,50:38.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,50:38.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,17:30.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,17:30.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is cloudy and light   possibility of rainfall.,MAHARASHTRA,WASHIM,MALEGAON                                          ,51:29.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is cloudy and light   possibility of rainfall.,MAHARASHTRA,WASHIM,MALEGAON                                          ,51:29.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES,MAHARASHTRA,WASHIM,MALEGAON                                          ,53:02.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES,MAHARASHTRA,WASHIM,MALEGAON                                          ,53:02.5
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Asked About SMS Activation?,Your SMS Registration process successfully completed.,MAHARASHTRA,WASHIM,MALEGAON                                          ,55:36.1
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Asked About SMS Activation?,Your SMS Registration process successfully completed.,MAHARASHTRA,WASHIM,MALEGAON                                          ,55:36.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and Possibility of light and medium  Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,59:52.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and Possibility of light and medium  Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,59:52.1
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST ?,"This week Cloudy Weather , Light Rainfall Chances .",MAHARASHTRA,WASHIM,WASHIM                                            ,30:36.4
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST ?,"This week Cloudy Weather , Light Rainfall Chances .",MAHARASHTRA,WASHIM,WASHIM                                            ,30:36.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week  weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,59:46.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week  weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,59:46.8
